avg_count_5s,avg_count_10s,avg_count_30s,tot_dist,avg_vel,paste_count,IP_country_code,risk
18.44,29.82,28.27,14769.38,9.21,3,TR,high
11.05,10.37,10.43,4281.82,8.28,6,RU,high
5.67,29.77,25.66,0,0,1,RU,high
17.12,13.78,34.11,8214.86,3.44,9,AF,high
9.7,5.81,35.62,14963.33,8.49,3,AF,high
13.99,11.59,24.95,14837.71,11,10,PK,high
15.44,0,0,9852.64,1.49,5,RU,high
12.34,24.58,16.86,0,0,6,RU,high
10.86,15.38,29.98,5250.21,1.43,0,AF,high
7.87,19.35,14.08,11976.2,2.72,7,TR,high
14.12,7.37,39.73,8935.01,9.31,0,TR,high
0,0,0,7429.82,6.41,8,RU,high
12.91,23.36,14.38,7866.88,3.08,0,PK,high
11.94,5.19,16.03,12790.62,3.59,8,RU,high
5.86,12.88,10.36,0,0,0,PK,high
17.61,16.62,39.37,6647.08,1.92,1,AF,high
4.62,19.27,18.88,0,0,0,AF,high
15.59,16.37,19.35,14434.91,4.67,0,PK,high
12.1,7.12,9.6,4324.86,11.17,8,AF,high
16.79,19.34,20.18,9612.93,3.9,6,AF,high
4.43,6.36,33.35,11383.98,10.28,0,RU,high
20.35,22.68,26.92,6607.62,9.39,5,TR,high
7.82,24.4,0,10169.85,11.86,5,RU,high
16.83,6.34,28.97,6845.89,11.65,1,RU,high
5.77,8.16,29,5313.67,10.93,3,PK,high
5.85,19.97,16.67,13644.39,3.27,5,TR,high
20.75,24.64,36.02,7013.63,1.01,3,AF,high
24.77,21.3,21.69,14927.27,5.69,7,TR,high
5.72,5.76,18.82,8205.63,11.42,6,TR,high
11.25,21.13,32.79,0,0,3,TR,high
11.01,15.48,17.48,8163.99,10.54,4,TR,high
16.57,20.92,9.19,5602.24,11.11,4,RU,high
24.59,27.9,37.62,9781.62,6.18,6,AF,high
18.76,14.96,26.31,6647.06,2.33,0,RU,high
14.73,29.49,29.29,12045.03,1.52,0,AF,high
22.25,23.96,0,9450.35,1.82,3,AF,high
15.48,22.37,30.86,8358.42,6.27,10,RU,high
20.64,6.86,28.77,6613.46,8.09,5,AF,high
17.79,24.55,16.36,11145.27,4.32,1,TR,high
8.85,11.72,32.79,9491.86,6.73,8,PK,high
11.53,28.93,38.48,0,0,7,AF,high
24.27,25.2,24.49,13526.14,7.84,0,PK,high
15.13,29.91,33.71,13166.5,7.3,0,PK,high
15.89,14.85,31.12,11820.86,5.65,0,TR,high
23.19,14.55,32.32,6925.8,7.62,2,AF,high
16.69,15.09,27.39,11011.41,2.94,4,RU,high
15.84,13.37,17.42,4246.18,4.27,8,TR,high
12.83,14.55,20.12,0,0,0,PK,high
18.55,5.82,24.5,11904.66,3.02,0,RU,high
12.3,15.86,36.81,7503.08,9.25,0,TR,high
18.48,24.76,28.68,7966.52,8.68,3,RU,high
24.38,16.44,29.55,12022.79,1.42,0,RU,high
8.83,12.89,25.17,10176.19,1.15,0,PK,high
23.94,17.72,15.08,10257.51,10.57,0,TR,high
8.56,10.1,0,5761.21,5.4,5,RU,high
7.2,20.76,27.57,8183.54,10.81,0,AF,high
6.13,26.64,21.11,6126.23,1.18,0,AF,high
24.29,10.83,12.93,6538.02,4.84,5,RU,high
5.11,21.99,26.77,9528.06,8.72,8,PK,high
12.8,9.31,33.51,8855.3,5.6,4,TR,high
19.81,6.02,14.1,10284.23,10.28,4,TR,high
17.66,27.68,39.8,6282.91,9,9,RU,high
15.67,29.29,0,8948.33,6.15,0,RU,high
20.4,10.62,35.32,0,0,10,RU,high
4.15,27.75,27.41,4458.63,3.1,6,TR,high
7.92,19.57,0,8789.11,3.68,0,PK,high
14.52,19.54,38.48,5326.55,3.51,0,PK,high
15.17,24.8,21.12,7492.72,4.14,0,TR,high
11.66,9.94,29.34,7277.45,8.88,6,TR,high
16.85,18.65,35.47,8480.33,5.27,5,AF,high
8.9,13.22,17.07,4870.1,7.41,0,TR,high
6.12,22.86,9.93,14548.93,1.75,0,AF,high
13.44,24.75,16.72,12817.15,9.51,2,TR,high
16.08,10.76,25.06,9096.45,6.98,5,AF,high
9.83,28.58,0,7381.69,2.12,8,TR,high
19.06,26,30.1,9272.81,2.7,9,RU,high
14.82,28.22,0,4971.62,7.23,1,RU,high
16.48,18.34,26.81,0,0,5,AF,high
21.34,15.63,29.66,11096.73,2.4,4,RU,high
6.87,5.84,38.42,6714.41,5.16,10,RU,high
12.27,7.88,22.85,13580.68,10.61,4,TR,high
13.64,27.16,35.5,8694.96,3.14,9,RU,high
9.78,20.34,24.5,5406,9.44,0,AF,high
10.77,20.11,26.19,0,0,9,PK,high
8.7,11.76,39.97,11865.24,5.49,2,RU,high
6.39,13.23,37.06,5291.02,3.32,5,AF,high
11.77,10.53,18.97,8190.53,10,0,PK,high
7.85,6.28,35.05,4110.52,11.88,0,PK,high
19.57,9.97,38.2,7674.55,9.2,0,AF,high
22.94,9.04,37.52,5028.99,2.74,8,PK,high
12.37,10.49,16.1,4388.78,11.9,0,AF,high
16.18,8.81,34.31,11925.91,11.51,6,TR,high
21.56,22.09,14.95,7921.74,1.91,5,RU,high
7.63,4.72,31.15,13782.87,5.22,0,AF,high
10.21,23.76,31.43,11730.31,7.64,0,RU,high
18.34,29.79,38.09,13526.57,8.17,1,TR,high
12.48,0,0,8065.26,7.48,0,TR,high
20.81,13.33,35.31,14596.48,10.6,0,RU,high
18.98,12.72,33.36,10171.31,4.5,0,TR,high
9.62,16.29,0,13520.17,8.35,10,PK,high
17.69,23.3,29.49,10921.75,7.64,1,RU,high
8.39,28.28,16.61,10560.7,7.58,8,RU,high
9.46,15.56,39.21,10965.31,8.53,9,PK,high
19.95,26.31,25.62,14332.27,8.85,9,AF,high
21.18,11.93,12.76,8365.87,4.55,5,RU,high
8.31,28.58,36.34,4640.67,6.23,0,PK,high
22.01,19.42,11.99,0,0,0,PK,high
9.92,17.65,28.04,8552.41,10.74,8,PK,high
24.39,13.01,36.9,7602.02,9.74,3,TR,high
23.16,25.4,25.42,6639.13,6.24,0,PK,high
10.13,10.74,32.19,6492.9,5.44,8,TR,high
4.7,12.05,12.88,4557.35,6.16,0,PK,high
5.71,16.75,33.74,0,0,0,AF,high
14.52,19.66,12.3,8251.16,5.99,0,PK,high
21.79,6.72,18.51,9181.01,6.4,4,TR,high
24.88,29.35,10.41,0,0,0,PK,high
10.89,7.22,19.57,0,0,6,AF,high
24.16,14.3,27.51,10670.97,7.43,8,AF,high
20.57,24.91,14.71,0,0,0,TR,high
6.75,19.7,30.92,14797.76,2.84,1,AF,high
17.47,10.14,15.82,0,0,1,PK,high
17.97,24.81,27.57,13114.65,10.51,8,RU,high
14.79,23.08,17.08,9815.56,11.16,0,TR,high
17.57,26.22,20.3,12364.99,5.69,3,RU,high
8.28,26.54,37.57,4937.14,6.03,0,RU,high
23.79,16.11,11.33,14738.58,9.21,0,RU,high
10.05,16.44,32.66,14029.11,1.91,10,PK,high
5.25,14.52,0,8728.21,8.25,9,PK,high
23.75,11.51,39.73,0,0,10,AF,high
24.12,29.36,38.19,7096.42,7.47,0,AF,high
17.23,8.02,0,11305.16,3.38,10,AF,high
21.45,8.1,36.46,4328.57,9.91,5,AF,high
13.91,9.85,13.78,5420.51,8.72,0,RU,high
13.05,25.89,20.22,12273.67,11.57,0,RU,high
21.19,9.71,30.67,13702.96,4.94,6,AF,high
19.43,6.1,0,11680.02,5.8,0,AF,high
14.42,26.36,27.16,10990.5,10.79,3,TR,high
10.76,25.08,29.79,4892.14,6.56,0,RU,high
18.19,26.68,12.81,9568.31,1.62,0,PK,high
6.22,19.67,19.25,7035.94,3.83,6,PK,high
8.07,15.51,18.2,11852.02,3.3,0,PK,high
17.85,11.24,12.44,9763.54,5.57,0,PK,high
7.58,11.51,0,6952.13,7.46,0,RU,high
16.56,19.24,38.63,5096.54,6.93,0,RU,high
17.66,19.57,23.98,0,0,7,AF,high
15.51,6.63,32.15,9368.4,5.06,2,RU,high
9.18,15.68,38.75,13907.73,2.15,0,TR,high
11.25,26.07,0,5439.32,2.54,0,TR,high
4.33,8.84,29.81,6340.98,11.26,2,AF,high
10.9,9.08,19.53,11152.98,8.41,6,AF,high
6.4,10.46,26.5,4373.97,4.63,2,TR,high
21.04,7.81,31.99,6941.28,11.28,0,RU,high
20.27,26.91,22.59,0,0,0,TR,high
10.09,23.62,32.12,6031.8,7.23,10,TR,high
17.12,29.27,29.91,12728.15,10.38,1,TR,high
5.99,10.92,13.82,11140.49,4.52,10,PK,high
20.57,4.41,0,6036.9,1.22,2,RU,high
18.78,25.33,15.26,0,0,10,AF,high
9.51,16.44,9.41,12253.84,6.23,0,PK,high
17.06,29.09,10.06,7656.25,5.89,9,RU,high
9.8,16.45,39.46,4337.28,8.6,8,AF,high
15.13,27.1,34.04,14897.41,11.77,4,PK,high
17.61,4.72,36.87,0,0,1,TR,high
7.06,19.05,22.79,12215.14,3.45,0,PK,high
5.39,0,0,5286.66,1.67,0,RU,high
7.39,6.51,21.69,14092.71,7.93,0,TR,high
4.49,19.15,27.94,8865.74,5.17,9,AF,high
23.73,27.85,25.47,0,0,10,RU,high
12.95,13.45,19.15,5175.23,4.65,5,PK,high
16.62,15.55,8.24,13488.79,3.83,6,PK,high
9.28,17.51,13.09,5887.85,11.86,0,RU,high
10.29,26.27,10.03,13736.81,5.34,0,AF,high
17.13,17.21,28.72,0,0,0,PK,high
10.81,25.58,21.15,12015.34,10.62,9,AF,high
24.53,19.42,29.86,6541.64,3.02,0,AF,high
19.22,23.09,9.29,13794.53,8.35,6,AF,high
15.1,15.3,16.31,13194.36,9.3,0,AF,high
18.63,4.44,28.19,14499.87,7.69,9,TR,high
13.32,13.22,33.52,13426.81,4.31,8,TR,high
24.93,7.32,32.17,6054.44,3.57,9,PK,high
5.48,25.54,27.84,0,0,0,TR,high
17.21,4.93,0,12457.63,9.03,9,RU,high
21.5,19.83,21.82,11842.93,3.98,10,PK,high
18.4,0,0,9625.07,7.18,7,PK,high
15.32,5.02,27.13,12089.16,9.37,0,TR,high
4.85,5.45,9.72,6110.18,1.22,9,TR,high
4.18,24.5,14.57,5940.84,2.52,2,PK,high
15.15,4.31,27.68,12366.03,7.1,7,AF,high
14.59,8.48,18.07,14912.55,4.27,8,RU,high
18.37,19.06,36.56,13798.44,2.06,1,RU,high
20.6,25.73,15.71,14842.12,10.03,2,TR,high
14.53,24.87,24.35,11550.68,10.19,4,TR,high
24.99,29.9,10.68,6106.34,7.62,8,AF,high
16.56,18.12,13.41,7100.05,1.26,6,RU,high
24.09,15.48,23.08,13618.92,5.68,0,AF,high
7.95,24.64,17.85,7104.13,7.09,10,AF,high
6.82,10.19,36.17,0,0,5,AF,high
21.13,9.3,34.28,8795.51,2.27,7,TR,high
19.33,14.79,27.66,4470.4,2.14,0,AF,high
5.09,27.79,38.67,10184.16,5.15,0,RU,high
16.55,8.82,33.17,6388.98,8.2,0,PK,high
6.19,27.21,39.24,10808.26,1.48,9,RU,high
14.56,10.48,16.23,11463.79,8.67,1,PK,high
13.45,20.61,37.26,7887.16,2.93,9,PK,high
13.19,27.04,29.44,0,0,4,TR,high
5.18,13.04,30.09,6990.63,4.37,0,PK,high
15.89,20.17,24.84,4615.8,2.26,4,TR,high
8.15,25.87,11.43,13872.67,11.27,4,TR,high
22.95,21.6,12.63,14125.62,1.93,0,TR,high
11.57,10.46,19.4,7102.22,5.47,4,TR,high
4.88,18.95,19.1,8650.3,2.68,9,PK,high
24.24,22.36,20.51,9421.9,3.28,0,RU,high
22.88,5.54,11.79,9476.67,10.64,5,AF,high
16.53,6.24,23.03,5775.62,2.67,8,TR,high
0,0,0,9535.22,11.99,1,RU,high
5.36,24.13,35.27,11242.99,7.52,7,RU,high
0,0,0,9214.13,6.85,0,TR,high
9.89,19.63,27.46,0,0,0,TR,high
11.02,15.22,19.51,6095.97,9.9,3,RU,high
6.02,21.1,33.62,14469.32,2.32,7,TR,high
20.48,18.77,19.14,9069.48,6.33,8,PK,high
18.51,5.53,8.37,14348.45,6.28,4,RU,high
4.95,4.99,8.79,0,0,8,RU,high
15.71,11.25,37.36,7023.32,11.34,0,TR,high
21.93,25.26,11.03,10836.4,4.72,6,TR,high
20.83,18.26,34,13305.21,10.68,0,AF,high
7.64,0,0,6186,6.52,9,PK,high
18.19,10.72,0,7131.53,7.78,0,TR,high
24.08,11.75,35.6,6761.31,4.35,3,AF,high
23.66,5.06,16.3,6801.09,7.62,3,TR,high
11.05,6.78,25.85,8498.77,4.13,4,TR,high
21.05,21.29,29.31,13339.17,4.54,1,PK,high
19.46,4.75,35.58,4533.51,1.43,0,PK,high
5.85,13.1,18.47,10270.46,5.28,0,AF,high
16.6,26.61,8.65,9374.66,6.26,7,RU,high
24.41,23.36,39.17,5799.57,8.63,0,PK,high
8.24,19.38,28.98,9212.33,8.19,0,PK,high
13.23,18.35,11.8,0,0,5,PK,high
6.21,10.78,36.47,14464.52,6.6,0,AF,high
6.43,7.36,25.07,4820.13,4.07,9,TR,high
21.52,7.49,21.82,0,0,7,PK,high
5.59,20.35,0,12883.8,9.91,9,RU,high
5.11,15.79,32.17,7666.73,2.22,9,AF,high
16.9,10.43,14.75,0,0,5,AF,high
9.84,25.65,0,0,0,9,PK,high
16.71,29.63,21.05,11562.51,7.18,8,PK,high
10.56,7.61,18.71,5447.51,2.73,0,PK,high
7.51,12.5,35.98,14074.35,1.03,5,RU,high
11.39,16.16,31.68,8065.81,2.45,0,RU,high
15.42,15.83,26.02,0,0,0,TR,high
11.02,23.78,36.62,13237.13,9.37,2,TR,high
21.5,5.25,13.69,0,0,1,PK,high
20.31,7.5,34.28,14122.36,6.5,0,AF,high
6.33,21.23,12.05,0,0,7,RU,high
7.29,27.57,25.62,0,0,0,RU,high
15.85,14.41,8.04,0,0,0,TR,high
16.8,28.84,18.16,4749.48,9.71,0,RU,high
16.96,18.98,8.21,9915.24,1.85,8,PK,high
24.22,0,0,10594.01,1.44,1,AF,high
16.66,22.19,32.85,13572.18,2.99,6,AF,high
15.28,14.7,0,0,0,0,RU,high
15.97,22.7,26.96,4514.02,9.07,0,RU,high
4.44,8.11,10.85,10949.33,10.92,0,PK,high
22.34,26.58,16.91,8120.33,4.72,0,PK,high
16.1,22.51,22.58,7466.74,10.72,4,TR,high
22.75,19.77,17.46,11447.42,11.67,3,RU,high
5.62,28.5,14.83,6237.83,9.72,8,RU,high
18.25,10.36,0,0,0,6,AF,high
14.74,21.61,30.73,14780.49,5.03,1,TR,high
4.31,18.84,15.62,14796.63,5.23,9,TR,high
7.51,16.29,34.78,10930.87,8.91,8,PK,high
14.14,25.06,32.69,9968.96,6.75,0,PK,high
14.55,19.99,19.57,0,0,5,PK,high
14.17,21.17,18.07,0,0,0,PK,high
23.28,14.62,9.21,7637.9,6.25,0,TR,high
9.74,14.69,21.07,10659.87,2.69,9,PK,high
10.08,20.36,11.38,7349.54,7.88,2,PK,high
13.32,18.68,11.22,8167.73,5.6,8,PK,high
7.92,9.55,0,13880.8,7.53,7,AF,high
12.27,9.93,16.08,11501.26,4.2,1,AF,high
16.15,24.12,24.4,10986.41,9.12,0,RU,high
20.74,15.42,0,0,0,0,TR,high
6.84,7.67,11.85,7136.3,11.73,4,RU,high
6.92,14.25,17.53,11970.7,4.3,0,RU,high
9.35,5.74,16.81,14101.73,10.08,0,TR,high
18.7,28.41,17.48,6064.84,1.54,8,RU,high
23.92,27.22,9.21,0,0,3,TR,high
22.98,0,0,0,0,0,TR,high
18.56,24.84,25.74,4301.64,7.62,7,RU,high
15.53,25.17,22.03,9817.09,7.26,5,TR,high
10.87,15.34,24.49,10903.04,2.54,4,TR,high
12,13.95,13.34,4910.95,4.1,9,RU,high
10.89,29.39,19.22,12713.18,10.35,2,RU,high
17.07,21.83,35.29,12429.13,5.23,0,TR,high
9.92,11.14,37.74,7936.72,2.75,3,TR,high
23.93,20.72,8.11,0,0,2,TR,high
13.2,10.71,22.32,13852.89,2.04,10,AF,high
15.66,5.33,35.29,11056.84,2.8,9,TR,high
12.24,14.75,11.25,5106.17,11.42,0,PK,high
14.99,24.85,0,5036.87,10.23,0,RU,high
9.34,17.05,14.15,9045.1,4.45,8,AF,high
5.27,19.84,19.2,8218.66,5.55,0,TR,high
0,0,0,10456.66,2.17,0,RU,high
8.79,7.02,23.09,9616.58,8.49,3,RU,high
18.37,10.43,34.07,4380.39,4.24,0,AF,high
17.64,15.4,20.97,12315.63,8.1,0,PK,high
16.06,16.66,33.24,12817.69,8.61,0,RU,high
7.29,9.08,39.64,4822.74,5.28,0,TR,high
21.89,12.44,36.74,10732.11,6.62,1,TR,high
8.52,22.69,36.71,12463.27,2.42,0,AF,high
24.85,5.5,0,13246.36,1.31,0,AF,high
9.87,6.2,20.54,7019.2,7.74,5,TR,high
14.18,0,0,14054.34,9.03,0,PK,high
19.79,17.06,11.82,6477.94,3.24,0,RU,high
9.1,11.27,14.84,14139.93,3.1,9,AF,high
24.91,23.73,9.73,7774.86,9.1,6,RU,high
13.74,5.22,8.99,9229.76,6.97,0,RU,high
24.71,25.64,38.61,0,0,0,AF,high
4.59,20.64,30.88,5691.94,8.97,9,TR,high
8.25,17.79,37.27,10275.3,10.92,10,PK,high
4.74,21.34,30.56,6999.25,9.23,0,RU,high
13.98,9.28,17.71,8459.73,7.27,4,PK,high
13.5,7.78,15.15,7822.53,1.68,0,TR,high
16.67,28.31,10.35,14862.85,9.11,6,TR,high
9.05,10.23,39.07,13497.41,5.15,0,AF,high
14.96,25.13,27.25,7659.33,8.52,8,PK,high
23.07,10.88,29.48,0,0,0,PK,high
11.49,25.76,16.88,14414.47,9.03,10,AF,high
13.07,6.22,37.84,12878.49,8.04,0,TR,high
20.86,0,0,6288.61,2.05,9,AF,high
16.24,15.67,37.98,5682.98,3.99,0,AF,high
12.34,14.27,17.89,9720.41,10.33,0,AF,high
18.83,6.21,0,5312,10.33,10,TR,high
20.8,9.49,10.25,11750.7,11.81,0,RU,high
14.62,5.2,28.77,0,0,0,TR,high
10.92,20.28,13.43,0,0,10,RU,high
17.43,14.69,25.72,14575.07,3.76,0,PK,high
10.37,14.49,25.23,5034.21,7.43,9,PK,high
0,0,0,5536.85,2.49,5,RU,high
19.08,14.41,28.35,0,0,3,AF,high
6.3,18.65,32.03,6665.67,8.04,1,PK,high
6.29,4.09,37.69,11498.94,5.94,0,TR,high
19.36,21.97,31.82,11447.54,1.84,3,TR,high
16.41,0,0,9779.12,6.2,4,TR,high
13.53,4.23,36.43,7550.24,10.22,10,AF,high
4.16,7.09,38.31,7982.31,9.16,4,AF,high
15.4,13.44,9.58,12596.73,4.4,9,RU,high
24.6,4.01,10.63,13346.65,7.95,4,PK,high
14.85,26.36,14.42,12994.57,4.58,0,TR,high
18.51,16.32,12.22,9666.68,1.25,0,PK,high
16.05,5.05,27.67,9356.66,1.45,0,RU,high
11.95,26.72,34.03,0,0,0,RU,high
14.45,25.94,39.3,5487.46,10.9,1,RU,high
8.72,15.05,31.41,8986.08,2.87,0,TR,high
16.03,5.42,18.8,8547.69,2.19,0,AF,high
18.45,14.03,18.95,8181,10.29,9,PK,high
5.61,27.3,31.77,12904.86,11.39,0,AF,high
12.62,7.33,26.06,9440.66,8.74,9,AF,high
18.3,16.38,19.9,7314.19,6.03,5,RU,high
10.95,14.26,13.51,6356.74,7.99,6,TR,high
22.66,22.8,27.03,13769.28,5.58,2,RU,high
20.79,11.52,18.61,8170.37,9.35,4,TR,high
13.99,22.92,23.85,12238.32,5.51,6,RU,high
24.5,28.76,8.24,0,0,0,RU,high
23.06,19.4,37.05,7297.38,2.15,0,TR,high
0,0,0,11131.57,2.53,3,AF,high
13.36,10.16,10.45,0,0,0,RU,high
6.28,26.86,20.24,13660.96,10.57,5,AF,high
9.44,10.35,23.43,12271.75,11.95,4,AF,high
12.99,11.9,17.24,5351.31,5.04,0,PK,high
19.95,24.84,18.79,12125.19,7.82,2,AF,high
14.56,22.28,12.74,13182.17,10.85,4,PK,high
19.21,24.85,14.86,7170.67,3.18,9,PK,high
18.33,26.7,16.6,8461.09,8.53,9,PK,high
17.34,7.97,18.16,11955.62,8.17,1,RU,high
15.67,5.76,39.28,7591.28,7.81,0,RU,high
18.92,12.85,19.05,14392.91,1.98,6,PK,high
15.72,10.81,15.57,7312.13,2.07,6,AF,high
10.77,28.02,27.45,0,0,2,PK,high
5.89,5.11,22.5,14159.61,3.4,0,RU,high
24.21,25.44,13.03,7344.2,2.14,4,AF,high
21.62,11.23,8.36,11736.05,3.01,0,TR,high
21.28,16,32.96,5972.76,10.76,0,PK,high
6.14,20.31,9.16,11727.1,7.31,7,TR,high
6.82,22.5,17.77,7675.17,8.55,3,RU,high
19.37,27.18,34.3,7132.84,2.13,2,PK,high
10.35,8.47,23.95,8916.52,5.45,0,AF,high
6.37,25.55,26.98,11088.57,6.2,10,AF,high
19.06,22.56,24.3,7725.42,6.81,0,TR,high
11.33,26.23,26.38,9878.44,5.35,2,RU,high
5.03,0,0,12570.88,4.43,0,AF,high
12.62,27.07,11.81,10588.38,1.85,8,AF,high
15.61,17.18,11.5,4469.23,9.62,9,PK,high
16.72,26.27,36.36,6200.54,8.8,0,TR,high
24.28,16.09,26.98,5541.97,3.1,0,TR,high
13.63,4.98,0,0,0,0,TR,high
5.34,9.81,38.55,11237.95,6.86,0,PK,high
14.95,5.85,19.94,11817.95,5.12,0,RU,high
4.37,26.4,39.91,12108.34,3.21,6,RU,high
10.67,17.45,9.58,0,0,3,PK,high
18.44,24.64,37.35,10300.9,5.8,0,AF,high
21.45,11.73,0,4641.51,10.17,9,PK,high
23.69,24.39,29.22,4519.4,5.88,0,TR,high
9.1,27.64,37.76,13582.86,1.26,2,PK,high
9.77,5.37,22.01,6786.99,7.35,0,TR,high
6.23,7.8,27.03,6403.63,4.24,8,AF,high
16.06,18.71,15.77,6223.74,11.19,0,PK,high
23.23,5.4,0,11998.46,2.05,0,AF,high
21.09,4.74,28.64,5825.05,1.57,0,AF,high
8.82,12.99,9.63,13913.97,5.26,5,PK,high
4.16,29.7,38.43,0,0,0,RU,high
11.14,28.08,39.72,12703.41,4.82,0,AF,high
11.13,6.31,27.23,0,0,0,RU,high
23.12,29.84,30.76,10539.65,1.79,0,PK,high
15.92,26.18,10.76,12576.85,11.09,0,TR,high
7.61,12.46,10.49,6564.61,1.06,0,AF,high
4.33,6.84,36.6,13348.11,2.44,0,AF,high
8.85,9.34,10.78,8369.64,4.38,7,TR,high
14.44,16.53,21.33,14633.69,9.35,0,TR,high
4.39,18.46,25.98,10201.56,2.1,1,RU,high
16.97,14.33,17.89,14412.16,11.08,2,RU,high
7.24,20.24,39.14,5039.51,7.77,8,RU,high
15.08,21.63,35.59,5241.37,2.07,0,PK,high
15.57,12.07,22.98,8184.94,11.68,0,RU,high
9.15,5.96,37.72,11901.27,1.88,5,RU,high
14.68,14.16,34.88,10379.21,4.46,9,RU,high
4.1,7.75,9.11,9552.35,9.8,2,RU,high
23.71,23.61,24.44,11340.15,4.51,8,TR,high
17.24,18.62,20.72,7078.33,7.99,7,AF,high
23.32,17.04,24.74,7145.05,6.93,4,TR,high
7.65,19.07,8.69,5893.01,10,6,RU,high
21.51,13.95,28.55,0,0,0,RU,high
19.01,29.53,16.32,7162.05,3.52,7,RU,high
11.11,13.46,38.73,9922.95,10.09,10,TR,high
12.75,8.38,31.67,5648.88,11.99,0,RU,high
7.38,21.9,35.47,13223.87,3.33,0,AF,high
22.41,23.56,21.47,9397.98,7.3,0,PK,high
15.8,19.87,24.51,5977.44,2.33,10,PK,high
23.8,12.62,23.75,5794.62,8.94,0,TR,high
4.69,12.96,27.45,14767.77,9.6,0,AF,high
7.04,4.09,17.33,5889.37,8.85,0,RU,high
13.89,10.11,34.39,6905.25,11.62,0,RU,high
14.88,15.52,11.92,8783.19,1.58,0,RU,high
20.53,13.48,28.35,7447.76,9.42,4,AF,high
14.23,18.49,16.84,9850.51,8.4,0,TR,high
6.07,28.4,24.77,12817.7,6.95,0,AF,high
14.25,23.75,12.75,4375.44,4.01,4,AF,high
24.45,23.22,26.89,4450.15,4.52,8,AF,high
6.3,9.4,22.44,11976.13,6.22,3,TR,high
4.9,28.48,12.67,0,0,1,AF,high
16.76,16.73,20.59,12261.35,5.56,9,TR,high
19.97,15.91,37.7,9386.78,9.09,8,RU,high
23.01,23.82,0,4668.17,1.06,6,PK,high
7.48,13.39,25.13,5312.9,5.26,0,RU,high
8.99,29.46,9.91,8475.52,3.95,0,RU,high
19.61,29.37,30.63,6827.7,9.97,0,PK,high
20.62,9.75,36.99,8684.12,4.84,1,RU,high
24.83,19.83,23.38,9984.1,4.76,2,AF,high
20.98,4.5,15.68,12796.69,3.08,0,PK,high
24.13,6.81,18.96,10209.48,4.84,0,TR,high
12.49,0,0,6237.2,8.36,7,RU,high
6.93,4.68,10.95,0,0,10,RU,high
24.38,25.15,22.54,8951.84,11.65,0,AF,high
22.54,10.76,14.9,12646.68,3.98,0,TR,high
18.21,10.53,11.11,9029.21,11.02,3,RU,high
17.6,19.69,39.63,11311.76,1.12,0,TR,high
15.42,28.23,27.7,6118.13,5.3,3,RU,high
13.51,27.88,36.22,0,0,6,PK,high
0,0,0,7273.61,5.77,0,RU,high
23.96,17.9,31,8830.89,2.42,10,RU,high
22.5,8.95,38.28,0,0,0,PK,high
19.22,29.47,24.45,0,0,0,TR,high
22.46,25.81,30.5,14489.91,6.95,0,RU,high
7.9,24.69,17.47,4209.59,7.46,9,PK,high
9.8,7.45,10.84,0,0,10,PK,high
20.38,23.96,18.49,0,0,6,AF,high
23.82,26.77,32.68,0,0,0,TR,high
15.16,21.79,0,7782.59,9.25,4,TR,high
21.96,0,0,0,0,0,TR,high
18.35,10.87,37.1,11434.75,2.28,0,PK,high
16.94,6.78,9.58,0,0,5,PK,high
18.66,13.11,20.06,5296.2,2.99,10,RU,high
8.5,29.64,34.11,0,0,9,PK,high
16.53,9.93,26.29,5223.84,4.91,2,RU,high
5.17,13.6,32.93,0,0,6,PK,high
14.92,17.32,26.71,12856.95,5.06,10,PK,high
5.65,14.29,17.88,12349.54,2.54,3,RU,high
10.8,20.29,0,5456.62,10.99,0,RU,high
22.73,9.02,25.05,12181.87,6.51,0,TR,high
13.34,26.37,22.2,12389.96,2.73,0,RU,high
15.58,20.98,12.81,7509.66,8.05,0,AF,high
15.13,14.02,26.38,14852.02,11.83,0,PK,high
12.82,15.94,9.86,6932.35,1.86,0,PK,high
4.51,0,0,9355.31,6.06,4,AF,high
24.67,14.5,10.29,11753.57,10.49,1,AF,high
10.78,8.14,0,8356.16,11.3,2,TR,high
10.26,8.04,18.18,6364.56,8.02,7,AF,high
5.43,16.47,22,4964.94,8.02,1,RU,high
12.54,18.36,37.36,7993.64,4.66,3,AF,high
14.46,22.84,21.08,13780.25,4.09,7,TR,high
24.06,8.38,24.49,11856.07,3.84,8,AF,high
24.34,20.3,28.51,10611.8,7.6,0,RU,high
23.57,24.83,38.11,4037.95,6.59,4,TR,high
22.88,13.68,8.68,4737.27,2.59,0,PK,high
7.93,0,0,4800.36,8.91,8,AF,high
23.97,14.18,24.33,14253.99,2.15,0,TR,high
10.12,7.66,21.5,12871.86,10.58,5,TR,high
18.98,24.67,0,6608.45,3.3,0,TR,high
6.69,10.92,28.23,5241.06,5.72,1,AF,high
5.14,6.18,38.11,7084.27,5.52,5,TR,high
17.33,26.13,24.77,11118.31,9.6,1,AF,high
24.19,29.4,22.17,14147.96,6.7,3,PK,high
22.26,27.67,13.8,9837.53,8.05,6,AF,high
7.48,28.7,38.68,9663.84,7.47,10,TR,high
10.22,14.89,9.73,11875.06,7.39,0,TR,high
14.06,4.87,25.74,7024.48,5.23,0,RU,high
6.46,5.2,20.77,8665.25,2.27,1,TR,high
